0.0,1.0,1.0,-1,-1,-1,0.0,1.0,0.0,0.09306344112564799,0.0,0.11368433749472287,0.906936558874352,0.17028003613369466,0.906936558874352,.
0.01,0.986737400530504,0.9670658682634731,-1,-1,-1,0.03293413173652695,0.9670658682634731,0.013262599469496022,0.12169834608738583,0.01967153226703091,0.11569322634819929,0.9052229299363057,0.17294281729428174,0.8783016539126142,.
0.02,0.9681697612732095,0.894393032117583,-1,-1,-1,0.10560696788241698,0.894393032117583,0.03183023872679045,0.18588002962231548,0.07377672915562651,0.1218209732327615,0.9000273897562312,0.18123138033763656,0.8141199703776845,.
0.03,0.9310344827586207,0.7833424060968971,-1,-1,-1,0.21665759390310288,0.7833424060968971,0.06896551724137931,0.28313996544063197,0.14769207666172354,0.13202437373053486,0.8912976153607928,0.194675540765391,0.7168600345593681,.
0.04,0.8992042440318302,0.6529667936853565,-1,-1,-1,0.34703320631464346,0.6529667936853565,0.10079575596816977,0.3984201431745248,0.24623745034647365,0.1496160296583988,0.8761869978086194,0.2176565008025682,0.6015798568254752,.
0.05,0.8488063660477454,0.5375612411540556,-1,-1,-1,0.4624387588459445,0.5375612411540556,0.15119363395225463,0.49839545791162676,0.3112451248936899,0.16741655331170868,0.8605664488017429,0.23952095808383234,0.5016045420883732,.
0.060000000000000005,0.7957559681697612,0.44365813826891676,-1,-1,-1,0.5563418617310832,0.44365813826891676,0.20424403183023873,0.5786225623302889,0.3520978299008445,0.1852537977028529,0.844559585492228,0.26007802340702213,0.42137743766971114,.
0.07,0.753315649867374,0.359553620032662,-1,-1,-1,0.640446379967338,0.359553620032662,0.246684350132626,0.6509503826215749,0.393762029834712,0.20891569810210386,0.8230529595015577,0.2865792129162462,0.3490496173784251,.
0.08,0.7108753315649867,0.28933043004899295,-1,-1,-1,0.710669569951007,0.28933043004899295,0.2891246684350133,0.7106887188348556,0.4215449015159938,0.23504648307314507,0.7986476333583772,0.31381733021077285,0.2893112811651444,.
0.09,0.6551724137931034,0.2343494828524768,-1,-1,-1,0.7656505171475232,0.2343494828524768,0.3448275862068966,0.7553690446803258,0.4208229309406266,0.25681014763984195,0.7770758122743683,0.33265993265993266,0.24463095531967416,.
0.09999999999999999,0.6153846153846154,0.19243331518780615,0,-1,-1,0.8075666848121938,0.19243331518780615,0.38461538461538464,0.7896815601086151,0.42295130019680927,0.2806677957899831,0.7529286474973376,0.3525835866261398,0.21031843989138488,.
0.10999999999999999,0.5755968169761273,0.15895481763745234,-1,-1,-1,0.8410451823625477,0.15895481763745234,0.4244031830238727,0.8163416440385091,0.41664199933867496,0.30298799218095507,0.7290886392009988,0.3684210526315789,0.18365835596149094,.
0.11999999999999998,0.5411140583554377,0.13336962438758848,-1,-1,-1,0.8666303756124115,0.13336962438758848,0.4588859416445623,0.8363367069859294,0.4077444339678492,0.3235014272121789,0.7060518731988472,0.38095238095238093,0.16366329301407057,.
0.12999999999999998,0.5225464190981433,0.11350027218290692,-1,-1,-1,0.8864997278170931,0.11350027218290692,0.47745358090185674,0.8526289804986423,0.40904614691523633,0.3476879632897988,0.6791530944625407,0.3975782038345106,0.14737101950135767,.
0.13999999999999999,0.47480106100795755,0.100707675557975,-1,-1,-1,0.899292324442025,0.100707675557975,0.5251989389920424,0.8597877067390768,0.3740933854499826,0.3478429848425962,0.6739526411657559,0.38660907127429806,0.14021229326092322,.
0.15,0.4562334217506631,0.08982035928143717,-1,-1,-1,0.9101796407185628,0.08982035928143717,0.5437665782493368,0.8679338434954332,0.366413062469226,0.36058700209643607,0.6573705179282868,0.391353811149033,0.13206615650456677,.
0.16,0.4376657824933687,0.07757212847033201,-1,-1,-1,0.922427871529668,0.07757212847033201,0.5623342175066313,0.8773142433966922,0.3600936540230367,0.378961874138723,0.6333333333333333,0.39903264812575573,0.12268575660330783,.
0.17,0.4217506631299735,0.06750136091453451,-1,-1,-1,0.9324986390854655,0.06750136091453451,0.5782493368700266,0.8849666748950876,0.35424930221543893,0.39650872817955113,0.6093366093366094,0.40561224489795916,0.11503332510491238,.
0.18000000000000002,0.41379310344827586,0.060152422427871555,-1,-1,-1,0.9398475775721284,0.060152422427871555,0.5862068965517241,0.8908911379906196,0.35364068102040425,0.41379310344827586,0.5862068965517241,0.41379310344827586,0.10910886200938041,.
0.19000000000000003,0.41114058355437666,0.05443658138268914,-1,-1,-1,0.9455634186173109,0.05443658138268914,0.5888594164456233,0.8958281905702296,0.3567040021716875,0.431274346132443,0.5633802816901409,0.42349726775956287,0.10417180942977045,.
0.20000000000000004,0.3978779840848806,0.04790419161676651,-1,-1,-1,0.9520958083832335,0.04790419161676651,0.6021220159151194,0.900518390520859,0.3499737924681141,0.446162998215348,0.5398773006134969,0.4267425320056899,0.09948160947914098,.
0.21000000000000005,0.3952254641909814,0.0440936309199782,-1,-1,-1,0.9559063690800218,0.0440936309199782,0.6047745358090185,0.9037274746976055,0.35113183327100317,0.459592843923504,0.5209003215434084,0.4331395348837209,0.0962725253023945,.
0.22000000000000006,0.3819628647214854,0.04137180185084377,-1,-1,-1,0.9586281981491562,0.04137180185084377,0.6180371352785146,0.904961737842508,0.34059106287064167,0.4612427930813581,0.5135135135135135,0.4279346210995542,0.095038262157492,.
0.23000000000000007,0.3740053050397878,0.03973870440936311,-1,-1,-1,0.9602612955906369,0.03973870440936311,0.6259946949602122,0.9057022957294495,0.3342666006304247,0.46229508196721314,0.5087108013937283,0.4246987951807229,0.09429770427055051,.
