2,23376.0,49.0
2,23223.0,47.0
1,23407.0,43.0
1,23801.0,42.0
1,23436.0,37.0
1,23376.0,36.0
2,23254.0,35.0
1,23620.0,34.0
2,23284.0,32.0
1,23497.0,30.0
1,23832.0,30.0
1,23315.0,29.0
1,23162.0,29.0
2,23345.0,28.0
2,23192.0,28.0
1,23528.0,27.0
2,23162.0,27.0
2,23131.0,27.0
1,23650.0,26.0
1,23589.0,24.0
1,23862.0,23.0
1,23711.0,23.0
2,23315.0,23.0
1,23467.0,23.0
2,23589.0,22.0
2,23407.0,22.0
2,23101.0,21.0
1,23284.0,21.0
2,23650.0,21.0
1,23101.0,20.0
1,23558.0,20.0
5,23832.0,19.0
1,23773.0,19.0
1,23223.0,18.0
2,23681.0,18.0
2,23620.0,17.0
2,23436.0,17.0
0,23862.0,16.0
1,23681.0,16.0
5,23773.0,16.0
2,23497.0,16.0
1,23742.0,15.0
0,23223.0,15.0
5,23801.0,15.0
2,23558.0,15.0
5,23497.0,14.0
1,23192.0,14.0
2,23467.0,14.0
2,23742.0,14.0
2,23528.0,14.0
2,23801.0,13.0
1,23345.0,13.0
1,23254.0,13.0
0,23254.0,12.0
0,23315.0,12.0
5,23407.0,11.0
4,23620.0,11.0
5,23558.0,10.0
4,23101.0,10.0
5,23862.0,10.0
5,23620.0,10.0
5,23528.0,9.0
5,23131.0,9.0
4,23131.0,9.0
0,23101.0,9.0
5,23681.0,9.0
0,23192.0,9.0
0,23497.0,8.0
5,23162.0,8.0
4,23711.0,8.0
0,23162.0,8.0
4,23254.0,8.0
0,23436.0,8.0
0,23711.0,8.0
0,23681.0,8.0
1,23131.0,8.0
2,23862.0,8.0
2,23773.0,8.0
5,23711.0,8.0
5,23650.0,7.0
0,23528.0,7.0
4,23681.0,7.0
4,23558.0,7.0
0,23801.0,7.0
0,23407.0,7.0
0,23650.0,7.0
5,23589.0,6.0
5,23467.0,6.0
5,23315.0,6.0
5,23192.0,6.0
5,23101.0,6.0
4,23589.0,6.0
0,23284.0,5.0
5,23223.0,5.0
0,23467.0,5.0
4,23467.0,5.0
4,23407.0,5.0
0,23773.0,5.0
4,23162.0,5.0
3,23620.0,5.0
3,23376.0,5.0
3,23345.0,5.0
5,23436.0,4.0
5,23345.0,4.0
5,23254.0,4.0
4,23832.0,4.0
4,23773.0,4.0
4,23742.0,4.0
4,23650.0,4.0
0,23832.0,4.0
4,23528.0,4.0
4,23497.0,4.0
4,23436.0,4.0
4,23315.0,4.0
0,23742.0,4.0
2,23832.0,4.0
2,23711.0,4.0
4,23801.0,3.0
4,23376.0,3.0
4,23192.0,3.0
0,23345.0,3.0
0,23589.0,3.0
0,23558.0,3.0
5,23284.0,2.0
4,23345.0,2.0
4,23284.0,2.0
3,23315.0,2.0
0,23376.0,2.0
0,23131.0,2.0
3,23101.0,2.0
0,23620.0,2.0
5,23742.0,2.0
5,23376.0,1.0
4,23223.0,1.0
