42,1,23162.0,17.0
15,2,23223.0,16.0
54,2,23223.0,16.0
48,6,23497.0,13.0
41,2,23376.0,12.0
54,2,23192.0,12.0
23,6,23832.0,11.0
15,2,23345.0,10.0
51,2,23376.0,10.0
45,1,23862.0,10.0
48,6,23407.0,10.0
48,6,23620.0,10.0
41,1,23801.0,9.0
41,1,23528.0,9.0
41,1,23497.0,9.0
41,1,23436.0,9.0
48,0,23254.0,9.0
48,6,23131.0,9.0
54,2,23376.0,9.0
23,0,23315.0,8.0
41,1,23407.0,8.0
44,1,23558.0,8.0
45,1,23376.0,8.0
45,1,23315.0,8.0
45,1,23801.0,8.0
48,6,23681.0,8.0
48,6,23773.0,8.0
54,2,23650.0,8.0
54,2,23801.0,8.0
15,2,23315.0,7.0
15,2,23131.0,7.0
15,2,23254.0,7.0
25,6,23801.0,7.0
41,1,23467.0,7.0
41,2,23345.0,7.0
44,1,23801.0,7.0
45,1,23528.0,7.0
46,1,23436.0,7.0
48,6,23711.0,7.0
54,2,23131.0,7.0
54,2,23407.0,7.0
54,2,23284.0,7.0
54,2,23254.0,7.0
54,2,23467.0,7.0
7,2,23192.0,6.0
23,0,23223.0,6.0
25,2,23589.0,6.0
28,1,23436.0,6.0
28,1,23407.0,6.0
28,1,23620.0,6.0
41,1,23589.0,6.0
41,1,23832.0,6.0
41,2,23254.0,6.0
41,2,23407.0,6.0
51,2,23223.0,6.0
42,1,23254.0,6.0
42,1,23284.0,6.0
42,1,23801.0,6.0
44,1,23650.0,6.0
44,1,23620.0,6.0
48,0,23223.0,6.0
48,6,23101.0,6.0
48,6,23650.0,6.0
54,2,23681.0,6.0
54,2,23558.0,6.0
57,5,23254.0,6.0
4,1,23589.0,5.0
12,5,23620.0,5.0
15,2,23192.0,5.0
15,2,23162.0,5.0
15,2,23407.0,5.0
17,2,23376.0,5.0
23,0,23101.0,5.0
23,6,23862.0,5.0
25,6,23832.0,5.0
31,3,23620.0,5.0
31,5,23681.0,5.0
34,5,23620.0,5.0
41,1,23742.0,5.0
41,1,23620.0,5.0
41,1,23862.0,5.0
41,2,23436.0,5.0
51,2,23162.0,5.0
51,2,23284.0,5.0
42,1,23315.0,5.0
42,1,23497.0,5.0
44,1,23773.0,5.0
44,1,23497.0,5.0
45,1,23832.0,5.0
45,1,23650.0,5.0
46,1,23315.0,5.0
47,1,23711.0,5.0
47,1,23497.0,5.0
48,0,23528.0,5.0
48,6,23528.0,5.0
48,6,23589.0,5.0
48,6,23558.0,5.0
50,1,23832.0,5.0
54,2,23497.0,5.0
54,2,23101.0,5.0
54,2,23589.0,5.0
54,2,23436.0,5.0
12,5,23101.0,4.0
15,2,23681.0,4.0
21,1,23407.0,4.0
24,0,23681.0,4.0
25,1,23192.0,4.0
25,2,23162.0,4.0
25,2,23101.0,4.0
25,2,23254.0,4.0
25,2,23131.0,4.0
28,2,23284.0,4.0
29,5,23131.0,4.0
30,2,23284.0,4.0
31,3,23376.0,4.0
31,5,23558.0,4.0
31,5,23589.0,4.0
31,5,23711.0,4.0
31,5,23436.0,4.0
31,5,23467.0,4.0
41,1,23681.0,4.0
41,1,23558.0,4.0
41,2,23620.0,4.0
41,2,23315.0,4.0
41,2,23284.0,4.0
41,2,23223.0,4.0
51,2,23436.0,4.0
42,1,23711.0,4.0
42,1,23223.0,4.0
42,1,23376.0,4.0
43,1,23284.0,4.0
44,1,23742.0,4.0
44,1,23284.0,4.0
44,1,23192.0,4.0
45,1,23589.0,4.0
45,1,23620.0,4.0
45,1,23711.0,4.0
46,1,23650.0,4.0
46,1,23376.0,4.0
46,1,23407.0,4.0
46,1,23620.0,4.0
46,1,23223.0,4.0
47,1,23832.0,4.0
47,1,23681.0,4.0
47,1,23407.0,4.0
47,1,23101.0,4.0
48,0,23862.0,4.0
48,0,23711.0,4.0
48,0,23315.0,4.0
48,0,23650.0,4.0
48,0,23773.0,4.0
48,0,23467.0,4.0
48,0,23407.0,4.0
48,6,23345.0,4.0
48,6,23467.0,4.0
48,6,23315.0,4.0
48,6,23192.0,4.0
49,0,23162.0,4.0
50,0,23862.0,4.0
27,1,23376.0,4.0
54,2,23162.0,4.0
54,2,23742.0,4.0
54,2,23711.0,4.0
54,2,23528.0,4.0
59,1,23376.0,4.0
59,1,23407.0,4.0
7,2,23254.0,3.0
9,2,23315.0,3.0
9,2,23650.0,3.0
9,2,23742.0,3.0
20,2,23162.0,3.0
15,2,23376.0,3.0
15,2,23528.0,3.0
15,6,23162.0,3.0
23,0,23650.0,3.0
23,0,23497.0,3.0
23,0,23407.0,3.0
24,0,23192.0,3.0
25,0,23862.0,3.0
25,1,23832.0,3.0
25,1,23558.0,3.0
25,2,23284.0,3.0
25,2,23558.0,3.0
25,2,23376.0,3.0
25,6,23528.0,3.0
25,6,23773.0,3.0
30,2,23589.0,3.0
30,2,23376.0,3.0
31,0,23862.0,3.0
31,1,23801.0,3.0
31,5,23131.0,3.0
31,5,23832.0,3.0
31,5,23528.0,3.0
31,5,23497.0,3.0
34,5,23101.0,3.0
39,1,23862.0,3.0
39,1,23801.0,3.0
39,1,23376.0,3.0
41,1,23650.0,3.0
41,2,23497.0,3.0
41,2,23467.0,3.0
41,2,23101.0,3.0
41,2,23681.0,3.0
51,2,23681.0,3.0
51,2,23407.0,3.0
42,1,23620.0,3.0
42,1,23589.0,3.0
42,1,23528.0,3.0
42,1,23345.0,3.0
44,1,23407.0,3.0
44,1,23345.0,3.0
44,1,23315.0,3.0
44,1,23376.0,3.0
44,1,23101.0,3.0
44,1,23223.0,3.0
45,1,23773.0,3.0
45,1,23681.0,3.0
45,1,23407.0,3.0
45,1,23436.0,3.0
45,1,23131.0,3.0
46,1,23711.0,3.0
46,1,23284.0,3.0
46,1,23254.0,3.0
47,1,23773.0,3.0
47,1,23650.0,3.0
47,1,23620.0,3.0
47,1,23467.0,3.0
47,1,23436.0,3.0
48,0,23801.0,3.0
48,0,23589.0,3.0
48,0,23558.0,3.0
48,0,23192.0,3.0
48,0,23284.0,3.0
48,6,23436.0,3.0
48,6,23801.0,3.0
48,6,23162.0,3.0
49,0,23436.0,3.0
50,1,23742.0,3.0
54,2,23315.0,3.0
54,2,23620.0,3.0
56,1,23101.0,3.0
7,2,23223.0,2.0
7,2,23620.0,2.0
9,1,23315.0,2.0
9,2,23101.0,2.0
9,2,23862.0,2.0
9,2,23497.0,2.0
9,2,23376.0,2.0
10,2,23131.0,2.0
12,5,23773.0,2.0
12,5,23589.0,2.0
20,2,23284.0,2.0
20,2,23192.0,2.0
15,2,23589.0,2.0
15,2,23650.0,2.0
16,2,23345.0,2.0
17,2,23315.0,2.0
17,2,23254.0,2.0
21,1,23711.0,2.0
21,1,23558.0,2.0
21,1,23436.0,2.0
21,1,23376.0,2.0
21,1,23315.0,2.0
21,1,23101.0,2.0
21,1,23620.0,2.0
23,0,23742.0,2.0
25,0,23436.0,2.0
25,0,23254.0,2.0
25,1,23436.0,2.0
25,1,23407.0,2.0
25,1,23315.0,2.0
25,1,23223.0,2.0
25,1,23101.0,2.0
25,1,23773.0,2.0
25,1,23650.0,2.0
25,2,23345.0,2.0
25,2,23620.0,2.0
25,2,23773.0,2.0
25,5,23162.0,2.0
25,6,23862.0,2.0
25,6,23558.0,2.0
25,6,23467.0,2.0
28,1,23742.0,2.0
28,1,23650.0,2.0
28,1,23528.0,2.0
28,1,23467.0,2.0
28,1,23376.0,2.0
28,1,23162.0,2.0
29,2,23254.0,2.0
30,2,23620.0,2.0
30,2,23467.0,2.0
30,2,23315.0,2.0
30,2,23131.0,2.0
30,2,23101.0,2.0
31,1,23254.0,2.0
31,1,23862.0,2.0
31,2,23742.0,2.0
31,3,23345.0,2.0
31,3,23315.0,2.0
31,3,23101.0,2.0
31,5,23650.0,2.0
31,5,23407.0,2.0
34,2,23284.0,2.0
34,3,23345.0,2.0
34,5,23254.0,2.0
34,5,23681.0,2.0
34,6,23801.0,2.0
34,6,23773.0,2.0
37,1,23345.0,2.0
39,1,23436.0,2.0
39,1,23407.0,2.0
41,1,23773.0,2.0
41,1,23711.0,2.0
41,2,23650.0,2.0
51,2,23742.0,2.0
51,2,23650.0,2.0
51,2,23528.0,2.0
51,2,23497.0,2.0
51,2,23254.0,2.0
42,1,23832.0,2.0
42,1,23558.0,2.0
42,1,23436.0,2.0
42,1,23407.0,2.0
43,1,23773.0,2.0
43,1,23497.0,2.0
44,1,23589.0,2.0
44,1,23467.0,2.0
44,1,23254.0,2.0
45,1,23467.0,2.0
45,1,23345.0,2.0
45,1,23192.0,2.0
45,1,23101.0,2.0
46,1,23832.0,2.0
46,1,23528.0,2.0
46,1,23497.0,2.0
46,1,23467.0,2.0
46,1,23162.0,2.0
47,1,23131.0,2.0
48,0,23832.0,2.0
48,0,23620.0,2.0
48,0,23497.0,2.0
