202507.0,1.0,240,4474,153,6422,1884,1884,23923.0
202602.0,1.0,240,4474,458,5206,1916,1916,24138.0
202511.0,1.0,240,4474,498,3500,1900,1900,24046.0
202507.0,1.0,240,4474,520,4847,1885,1885,23923.0
202505.0,1.0,240,4474,521,540,1875,1875,23862.0
202403.0,1.0,240,4474,841,4116,1171,1171,23436.0
202505.0,1.0,240,4474,962,5737,1340,1340,23862.0
202309.0,1.0,240,4474,979,6133,1162,1162,23254.0
202309.0,1.0,240,4474,3449,3494,1163,1163,23254.0
202403.0,1.0,240,4474,3631,6430,1168,1168,23436.0
202308.0,1.0,240,4474,3803,87,1813,1314,23223.0
202602.0,1.0,240,4474,4473,3479,1910,1910,24138.0
202505.0,1.0,240,4474,6117,274,1874,1874,23862.0
202602.0,1.0,240,4474,363,5175,1915,1915,24138.0
202308.0,1.0,240,4521,410,4802,1928,1928,23223.0
202309.0,1.0,240,4521,3642,244,1182,1182,23254.0
202405.0,1.0,240,4531,1052,5369,1672,1672,23497.0
202403.0,1.0,240,4531,3549,5783,1661,1661,23436.0
202505.0,1.0,240,4531,3627,6255,1726,1728,23862.0
202505.0,1.0,240,4531,3703,5109,1724,1724,23862.0
202505.0,1.0,240,4531,4208,5784,1723,1723,23862.0
202412.0,1.0,240,4590,690,5847,3198,3198,23711.0
202406.0,1.0,240,4590,1064,6153,3342,3342,23528.0
202505.0,1.0,240,4651,165,165,1418,1418,23862.0
202508.0,1.0,240,4651,179,179,1420,1420,23954.0
202508.0,1.0,240,4599,281,6272,1459,1459,23954.0
202602.0,1.0,240,4599,369,5726,3068,3068,24138.0
202602.0,1.0,240,4599,706,437,3339,3338,24138.0
202508.0,1.0,240,4599,3610,6273,3324,3324,23954.0
202503.0,1.0,240,4599,3812,5920,3316,3316,23801.0
202306.0,1.0,240,4599,4839,241,2807,2807,23162.0
202512.0,1.0,240,4599,4929,6183,3335,3335,24076.0
202508.0,1.0,240,4599,3565,6272,1466,1466,23954.0
202307.0,1.0,240,4616,636,5292,2187,2187,23192.0
202508.0,1.0,240,4616,4219,4219,1572,1572,23954.0
202508.0,1.0,240,4616,5987,5987,1572,1572,23954.0
202508.0,1.0,240,4616,6173,6173,1572,1572,23954.0
202511.0,1.0,240,4619,613,614,1586,1586,24046.0
202508.0,1.0,240,4619,3578,6140,1564,1564,23954.0
202508.0,1.0,240,4619,5336,5337,1565,1565,23954.0
202508.0,1.0,240,4619,5115,5115,1565,1565,23954.0
202508.0,1.0,240,4621,5336,5337,1559,1559,23954.0
202508.0,1.0,240,4621,5113,5113,1557,1557,23954.0
202508.0,1.0,240,4621,5115,5115,1558,1558,23954.0
202511.0,1.0,240,4621,5119,5119,1611,1611,24046.0
202405.0,1.0,240,4624,35,36,2898,2898,23497.0
202506.0,1.0,240,4624,72,72,3010,3010,23893.0
202308.0,1.0,240,4624,133,5445,2829,2829,23223.0
202308.0,1.0,240,4624,138,3469,2827,2827,23223.0
202406.0,1.0,240,4624,158,41,2918,2918,23528.0
202412.0,1.0,240,4624,230,230,1983,1983,23711.0
202311.0,1.0,240,4624,236,95,2851,2851,23315.0
202402.0,1.0,240,4624,271,4862,2868,2868,23407.0
202412.0,1.0,240,4624,312,247,2971,2971,23711.0
202407.0,1.0,240,4624,312,4353,2925,2925,23558.0
202409.0,1.0,240,4624,312,4883,2941,2941,23620.0
202502.0,1.0,240,4624,313,5143,2985,2985,23773.0
202502.0,1.0,240,4624,314,5827,2984,2984,23773.0
202309.0,1.0,240,4624,355,356,1967,1967,23254.0
202307.0,1.0,240,4624,360,360,2815,2815,23192.0
202502.0,1.0,240,4624,365,4849,2988,2988,23773.0
202511.0,1.0,240,4624,368,21,3048,3048,24046.0
202309.0,1.0,240,4624,371,5754,2840,2840,23254.0
202309.0,1.0,240,4624,377,5759,2840,2840,23254.0
202309.0,1.0,240,4624,392,4917,2840,2840,23254.0
202506.0,1.0,240,4624,409,4318,3012,3012,23893.0
202510.0,1.0,240,4624,436,4537,3042,3042,24015.0
202505.0,1.0,240,4624,499,597,3007,3007,23862.0
202505.0,1.0,240,4624,500,4923,3008,3008,23862.0
202505.0,1.0,240,4624,510,5751,1992,1992,23862.0
202504.0,1.0,240,4624,528,5342,2646,2646,23832.0
202406.0,1.0,240,4624,535,5266,2917,2917,23528.0
202505.0,1.0,240,4624,549,4218,3009,3009,23862.0
202409.0,1.0,240,4624,612,48,2943,2943,23620.0
202407.0,1.0,240,4624,640,50,2927,2928,23558.0
202306.0,1.0,240,4624,689,4646,2808,2808,23162.0
202508.0,1.0,240,4624,756,656,3023,3023,23954.0
202508.0,1.0,240,4624,756,6139,3023,3023,23954.0
202404.0,1.0,240,4624,899,4402,2890,2890,23467.0
202404.0,1.0,240,4624,901,6435,2893,2893,23467.0
202401.0,1.0,240,4624,914,6318,2865,2865,23376.0
202312.0,1.0,240,4624,929,4103,2858,2858,23345.0
202402.0,1.0,240,4624,1093,4859,2870,2870,23407.0
202307.0,1.0,240,4624,1097,3595,2816,2816,23192.0
202503.0,1.0,240,4624,3467,4,2994,2995,23801.0
202310.0,1.0,240,4624,3468,3468,2846,2846,23284.0
202508.0,1.0,240,4624,3564,3564,3025,3025,23954.0
202404.0,1.0,240,4624,3592,3531,2891,2892,23467.0
202407.0,1.0,240,4624,3591,3532,2926,2926,23558.0
202512.0,1.0,240,4624,3626,5338,3059,3059,24076.0
202601.0,1.0,240,4624,3626,6096,3064,3064,24107.0
202507.0,1.0,240,4624,3661,3661,3020,3020,23923.0
202601.0,1.0,240,4624,3698,5529,3062,3062,24107.0
202504.0,1.0,240,4624,3715,30,1233,1233,23832.0
202406.0,1.0,240,4624,3736,3489,2919,2919,23528.0
202410.0,1.0,240,4624,3780,5139,2953,2953,23650.0
202511.0,1.0,240,4624,3920,444,3046,3047,24046.0
202503.0,1.0,240,4624,3927,5490,2633,2633,23801.0
202410.0,1.0,240,4624,4090,4115,2013,2013,23650.0
202310.0,1.0,240,4624,4101,4102,1615,1615,23284.0
202402.0,1.0,240,4624,4181,4182,2867,2867,23407.0
202410.0,1.0,240,4624,4306,4307,2955,2955,23650.0
202506.0,1.0,240,4624,4323,83,3013,3013,23893.0
202506.0,1.0,240,4624,4324,276,3013,3013,23893.0
202506.0,1.0,240,4624,4325,3455,3013,3013,23893.0
202506.0,1.0,240,4624,4326,4316,3013,3013,23893.0
202506.0,1.0,240,4624,4327,5227,3013,3013,23893.0
202506.0,1.0,240,4624,4328,5385,3013,3013,23893.0
202408.0,1.0,240,4624,4340,223,2937,2937,23589.0
202408.0,1.0,240,4624,4343,4315,2936,2936,23589.0
202309.0,1.0,240,4624,4394,4397,2841,2841,23254.0
202412.0,1.0,240,4624,4453,5730,1631,1631,23711.0
202309.0,1.0,240,4624,4456,4459,2842,2842,23254.0
202309.0,1.0,240,4624,4458,6203,2842,2842,23254.0
202309.0,1.0,240,4624,4533,4532,2844,2844,23254.0
202309.0,1.0,240,4624,4535,4534,2843,2843,23254.0
202512.0,1.0,240,4624,4536,5246,3057,3057,24076.0
202403.0,1.0,240,4624,4543,5617,2880,2881,23436.0
202404.0,1.0,240,4624,4544,4545,2889,2889,23467.0
202401.0,1.0,240,4624,4546,5616,2864,2864,23376.0
202311.0,1.0,240,4624,4628,5092,2850,2850,23315.0
202512.0,1.0,240,4624,4641,4636,3055,3055,24076.0
202310.0,1.0,240,4624,4681,5722,2845,2845,23284.0
202509.0,1.0,240,4624,4720,5744,3033,3033,23985.0
202307.0,1.0,240,4624,4726,4542,2814,2814,23192.0
202308.0,1.0,240,4624,4741,5728,1430,1430,23223.0
202308.0,1.0,240,4624,4764,5727,1431,1431,23223.0
202308.0,1.0,240,4624,4765,5729,1429,1429,23223.0
202311.0,1.0,240,4624,4841,24,2853,2853,23315.0
202503.0,1.0,240,4624,4850,4851,2992,2992,23801.0
202411.0,1.0,240,4624,4867,3482,2961,2961,23681.0
202304.0,1.0,240,4624,5076,5077,2795,2795,23101.0
202502.0,1.0,240,4624,5559,5803,2987,2987,23773.0
202412.0,1.0,240,4624,5745,5333,2976,2976,23711.0
202312.0,1.0,240,4624,5749,5762,2857,2857,23345.0
202410.0,1.0,240,4624,5289,5748,2954,2548,23650.0
202509.0,1.0,240,4624,5294,5295,3034,3034,23985.0
202311.0,1.0,240,4624,5328,6003,2849,2849,23315.0
202601.0,1.0,240,4624,5994,991,3063,3063,24107.0
202508.0,1.0,240,4624,6015,6016,3024,3024,23954.0
202408.0,1.0,240,4624,6017,49,2935,2935,23589.0
202308.0,1.0,240,4624,6050,4840,2828,2828,23223.0
202406.0,1.0,240,4624,6055,5140,2916,2916,23528.0
202402.0,1.0,240,4624,6094,242,2869,2869,23407.0
202403.0,1.0,240,4624,6118,5668,2883,2883,23436.0
202406.0,1.0,240,4624,6211,5918,2924,2924,23528.0
202405.0,1.0,240,4624,1130,1130,2900,2900,23497.0
202405.0,1.0,240,4625,423,5778,2899,2899,23497.0
202501.0,1.0,240,4625,445,6177,2980,2981,23742.0
202502.0,1.0,240,4625,877,1007,2986,2986,23773.0
202404.0,1.0,240,4625,900,5147,2418,2418,23467.0
202411.0,1.0,240,4625,981,5327,2962,2962,23681.0
202504.0,1.0,240,4625,3596,5427,1232,1232,23832.0
202412.0,1.0,240,4625,3594,5428,2973,2974,23711.0
202403.0,1.0,240,4625,3779,5426,2884,2884,23436.0
202503.0,1.0,240,4625,3810,1,2993,2993,23801.0
202412.0,1.0,240,4625,3831,5571,2972,2972,23711.0
202305.0,1.0,240,4625,4627,5429,2799,1305,23131.0
202310.0,1.0,240,4625,5675,5675,2847,2847,23284.0
202403.0,1.0,240,4625,5723,258,2879,2879,23436.0
202307.0,1.0,240,4625,5430,5095,2818,2818,23192.0
202307.0,1.0,240,4625,5431,5100,2817,2817,23192.0
202306.0,1.0,240,4625,5545,5546,1919,1919,23162.0
202306.0,1.0,240,4625,5547,5548,1920,1920,23162.0
202306.0,1.0,240,4625,5549,5550,1922,1922,23162.0
202306.0,1.0,240,4625,5566,5567,1921,1921,23162.0
202403.0,1.0,240,4625,5779,5394,2882,2882,23436.0
202503.0,1.0,240,4647,160,160,3378,3378,23801.0
202505.0,1.0,240,4647,234,6277,3372,3372,23862.0
202505.0,1.0,240,4647,4092,6278,3382,3382,23862.0
202505.0,1.0,240,4647,4776,6097,3371,3371,23862.0
202509.0,1.0,240,4647,4834,343,3385,3385,23985.0
202501.0,1.0,240,4647,4877,6010,3387,3387,23742.0
202505.0,1.0,240,4647,4906,6311,3372,3372,23862.0
202304.0,1.0,240,4655,5251,5252,3347,3347,23101.0
202312.0,1.0,240,4656,639,5256,2863,2863,23345.0
202405.0,1.0,240,4656,1138,1139,2901,2901,23497.0
202305.0,1.0,240,4656,4657,4658,2806,2806,23131.0
202504.0,1.0,240,4656,4661,5414,1234,1234,23832.0
202602.0,1.0,240,4498,3721,4097,1446,1446,24138.0
202306.0,1.0,240,4498,6069,4384,1432,1432,23162.0
202503.0,1.0,240,4680,5785,5786,2640,2640,23801.0
202304.0,1.0,240,4690,4691,185,1401,1401,23101.0
202310.0,1.0,240,4700,4400,172,1392,1393,23284.0
202304.0,1.0,240,5070,4270,4270,1361,1361,23101.0
202406.0,1.0,240,5070,4274,180,1363,1363,23528.0
202508.0,1.0,240,5070,4285,4285,1365,1365,23954.0
202408.0,1.0,278,634,4334,228,1348,1348,23589.0
202408.0,1.0,278,634,4335,633,1348,1348,23589.0
202408.0,1.0,278,634,4336,3758,1348,1348,23589.0
202408.0,1.0,278,634,4337,4177,1348,1348,23589.0
202408.0,1.0,278,634,4338,4312,1348,1348,23589.0
202311.0,1.0,278,4401,585,5191,2281,2281,23315.0
202311.0,1.0,278,4401,3784,5317,2285,2286,23315.0
202503.0,1.0,278,4421,3510,434,2060,2060,23801.0
202408.0,1.0,278,4421,4927,4424,2054,2054,23589.0
202304.0,1.0,278,4435,1039,4436,1602,1602,23101.0
202306.0,1.0,278,4435,4436,4436,1603,1603,23162.0
202305.0,1.0,278,4435,4436,4436,1604,1604,23131.0
202512.0,1.0,278,4455,88,324,2764,2764,24076.0
202511.0,1.0,278,4444,4445,6403,3256,3256,24046.0
202311.0,1.0,278,4460,351,5888,2259,2260,23315.0
202311.0,1.0,278,4460,352,4246,2263,2262,23315.0
202412.0,1.0,278,4460,694,3508,2575,2574,23711.0
202412.0,1.0,278,4460,708,6319,2578,2578,23711.0
202512.0,1.0,278,4460,725,3680,2746,2746,24076.0
202409.0,1.0,278,4460,795,5499,2505,2505,23620.0
202512.0,1.0,278,4460,797,3461,2750,2750,24076.0
202408.0,1.0,278,4460,891,5632,2089,2089,23589.0
202407.0,1.0,278,4460,894,5710,2463,2463,23558.0
202407.0,1.0,278,4460,905,3521,2461,2462,23558.0
202304.0,1.0,278,4460,985,5110,2096,2097,23101.0
202401.0,1.0,278,4460,1131,5521,2304,2304,23376.0
202409.0,1.0,278,4460,3506,3507,2500,2500,23620.0
202403.0,1.0,278,4460,3706,5535,2374,2373,23436.0
202403.0,1.0,278,4460,3843,5536,2380,2379,23436.0
202402.0,1.0,278,4460,4224,6008,2345,2344,23407.0
202402.0,1.0,278,4460,4225,6138,2345,2345,23407.0
202401.0,1.0,278,4460,4229,5522,2307,2307,23376.0
202305.0,1.0,278,4460,4230,3486,2129,2129,23131.0
202310.0,1.0,278,4460,4247,231,2253,2253,23284.0
202304.0,1.0,278,4460,4685,5940,2099,2098,23101.0
202306.0,1.0,278,4460,4686,5787,2153,2152,23162.0
202307.0,1.0,278,4460,4688,4687,2180,2179,23192.0
202308.0,1.0,278,4460,4689,5942,2204,2204,23223.0
202402.0,1.0,278,4460,480,6138,2336,2336,23407.0
202402.0,1.0,278,4460,481,6008,2337,2338,23407.0
202508.0,1.0,278,4474,118,6123,1888,1888,23954.0
202502.0,1.0,278,4474,121,548,1857,1331,23773.0
202509.0,1.0,278,4474,125,622,1890,1890,23985.0
202511.0,1.0,278,4474,150,22,1899,1899,24046.0
202512.0,1.0,278,4474,318,5161,1901,1901,24076.0
202502.0,1.0,278,4474,348,5618,1856,1856,23773.0
202304.0,1.0,278,4474,464,463,1787,1787,23101.0
202511.0,1.0,278,4474,468,5210,1334,1334,24046.0
202311.0,1.0,278,4474,767,3490,1821,1821,23315.0
202602.0,1.0,278,4474,831,4484,1914,1914,24138.0
202409.0,1.0,278,4474,834,4483,1841,1841,23620.0
202602.0,1.0,278,4474,842,3492,1918,1918,24138.0
202410.0,1.0,278,4474,849,4884,1843,1843,23650.0
202505.0,1.0,278,4474,935,5923,1873,1873,23862.0
202602.0,1.0,278,4474,936,5911,1917,1917,24138.0
202504.0,1.0,278,4474,970,6165,1176,1176,23832.0
202304.0,1.0,278,4474,3431,5395,1788,1788,23101.0
202601.0,1.0,278,4474,3557,3558,1906,1906,24107.0
202510.0,1.0,278,4474,3606,3605,1892,1892,24015.0
202508.0,1.0,278,4474,3618,5466,1332,1332,23954.0
202307.0,1.0,278,4474,3704,6346,1806,1806,23192.0
202504.0,1.0,278,4474,3717,3466,1180,1180,23832.0
202407.0,1.0,278,4474,3725,5498,1830,1830,23558.0
202407.0,1.0,278,4474,3730,4477,1832,1832,23558.0
202403.0,1.0,278,4474,3739,4480,1167,1167,23436.0
202307.0,1.0,278,4474,3748,4479,1804,1804,23192.0
202406.0,1.0,278,4474,3756,4183,1336,1336,23528.0
202410.0,1.0,278,4474,3781,292,1844,1844,23650.0
202308.0,1.0,278,4474,3785,4481,1808,1808,23223.0
202307.0,1.0,278,4474,3786,3638,1805,1805,23192.0
202503.0,1.0,278,4474,3792,5513,1861,1861,23801.0
202407.0,1.0,278,4474,3793,4478,1831,1831,23558.0
202311.0,1.0,278,4474,3832,6340,1819,1819,23315.0
202312.0,1.0,278,4474,3907,71,1166,1166,23345.0
202411.0,1.0,278,4474,4071,4482,1846,1846,23681.0
202509.0,1.0,278,4474,3759,3759,1334,1334,23985.0
202510.0,1.0,278,4474,3759,6218,1334,1334,24015.0
202402.0,1.0,278,4474,4260,4260,1824,1824,23407.0
202402.0,1.0,278,4474,4263,4264,1825,1825,23407.0
202307.0,1.0,278,4474,4354,3621,1807,1807,23192.0
202506.0,1.0,278,4474,4721,6166,1878,1878,23893.0
202510.0,1.0,278,4474,4722,6148,1893,1893,24015.0
202511.0,1.0,278,4474,4778,5815,1897,1897,24046.0
202511.0,1.0,278,4474,4779,5816,1896,1896,24046.0
202306.0,1.0,278,4474,4900,539,1797,1797,23162.0
202308.0,1.0,278,4474,4931,6431,1809,1810,23223.0
202506.0,1.0,278,4474,6049,5202,1335,1335,23893.0
202506.0,1.0,278,4474,6052,5653,1337,1337,23893.0
202403.0,1.0,278,4474,6078,4476,1169,1169,23436.0
202506.0,1.0,278,4474,6119,113,1338,1338,23893.0
202508.0,1.0,278,4474,6121,6124,1886,1886,23954.0
202504.0,1.0,278,4474,3597,5438,1177,1177,23832.0
202501.0,1.0,278,4509,731,5296,2590,2590,23742.0
202510.0,1.0,278,4509,735,5302,2724,2724,24015.0
202601.0,1.0,278,4509,743,5299,2771,2771,24107.0
202601.0,1.0,278,4509,743,5657,2772,2772,24107.0
202601.0,1.0,278,4509,743,5709,2773,2773,24107.0
202510.0,1.0,278,4509,783,5303,2724,2724,24015.0
202406.0,1.0,278,4509,784,5410,2447,1282,23528.0
202601.0,1.0,278,4509,806,5300,2771,2771,24107.0
202601.0,1.0,278,4509,806,5657,2772,2772,24107.0
202601.0,1.0,278,4509,806,5709,2773,2773,24107.0
202409.0,1.0,278,4509,808,5216,2508,2508,23620.0
202409.0,1.0,278,4509,807,5199,1383,1383,23620.0
202409.0,1.0,278,4509,809,5697,2509,2509,23620.0
202501.0,1.0,278,4509,810,5296,2590,2590,23742.0
202406.0,1.0,278,4509,760,5405,2447,2447,23528.0
202404.0,1.0,278,4509,873,5401,2404,2404,23467.0
202404.0,1.0,278,4509,874,5406,2404,2404,23467.0
202403.0,1.0,278,4509,942,3637,2381,2381,23436.0
202403.0,1.0,278,4509,943,4878,2382,2382,23436.0
202403.0,1.0,278,4509,944,6103,2383,2383,23436.0
202410.0,1.0,278,4509,946,946,2539,2539,23650.0
202410.0,1.0,278,4509,938,938,2539,2539,23650.0
202403.0,1.0,278,4509,939,3637,2381,2381,23436.0
202403.0,1.0,278,4509,940,4878,2382,2382,23436.0
202403.0,1.0,278,4509,941,6103,2383,2383,23436.0
202306.0,1.0,278,4509,3436,5402,2154,2154,23162.0
202306.0,1.0,278,4509,3437,5407,2154,2154,23162.0
202402.0,1.0,278,4509,4231,5516,2346,2346,23407.0
202402.0,1.0,278,4509,4232,5868,2347,2347,23407.0
202402.0,1.0,278,4509,4233,5869,2348,2348,23407.0
202401.0,1.0,278,4509,5408,5409,2308,2308,23376.0
202304.0,1.0,278,4509,5399,5400,2100,1297,23101.0
202409.0,1.0,278,4509,5396,5216,2508,2508,23620.0
202409.0,1.0,278,4509,5397,5697,2509,2509,23620.0
202409.0,1.0,278,4509,5398,5198,1383,1383,23620.0
202401.0,1.0,278,4509,5403,5404,2308,2308,23376.0
202402.0,1.0,278,4509,3433,5516,2346,2346,23407.0
202402.0,1.0,278,4509,3434,5868,2347,2347,23407.0
202402.0,1.0,278,4509,3435,5869,2348,2348,23407.0
202411.0,1.0,278,4510,559,4221,2568,2568,23681.0
202506.0,1.0,278,4510,778,64,2676,2676,23893.0
202507.0,1.0,278,4510,791,3816,2684,2684,23923.0
202509.0,1.0,278,4510,791,5570,2715,2715,23985.0
202509.0,1.0,278,4510,791,5837,2716,2716,23985.0
202506.0,1.0,278,4510,5078,63,2672,2672,23893.0
202506.0,1.0,278,4510,5084,4698,2675,2675,23893.0
202504.0,1.0,278,4531,550,6151,1722,1722,23832.0
202404.0,1.0,278,4531,3520,6388,1669,1669,23467.0
202503.0,1.0,278,4531,3552,6254,1719,1719,23801.0
202506.0,1.0,278,4531,3616,4118,1729,1729,23893.0
202309.0,1.0,278,4531,3924,102,1644,1641,23254.0
202503.0,1.0,278,4531,3733,434,1720,1716,23801.0
202411.0,1.0,278,4531,4210,6167,1703,1703,23681.0
202601.0,1.0,278,4531,4631,6404,1747,1747,24107.0
202505.0,1.0,278,4531,4703,6237,1727,1727,23862.0
202505.0,1.0,278,4531,4703,6244,1725,1725,23862.0
202309.0,1.0,278,4531,6089,112,1643,1642,23254.0
202503.0,1.0,278,4531,6110,3512,1717,1717,23801.0
202503.0,1.0,278,4551,3510,434,2035,2035,23801.0
202408.0,1.0,278,4551,4927,4556,2025,2025,23589.0
202512.0,1.0,278,4563,4637,4635,2085,2085,24076.0
202404.0,1.0,278,4568,884,4237,2408,2407,23467.0
202305.0,1.0,278,4568,3487,3488,2130,2131,23131.0
202405.0,1.0,278,4568,3712,5152,1221,1220,23497.0
202312.0,1.0,278,4568,4238,4238,1199,1199,23345.0
202310.0,1.0,278,4568,5207,5208,2241,2241,23284.0
202304.0,1.0,278,4568,5631,5503,2095,1298,23101.0
202312.0,1.0,278,4568,4368,4368,1199,1199,23345.0
202508.0,1.0,278,4583,772,6316,1562,1562,23954.0
202404.0,1.0,278,4583,885,3472,1515,1515,23467.0
202505.0,1.0,278,4583,889,6087,1550,1550,23862.0
202505.0,1.0,278,4583,890,6336,1551,1551,23862.0
202403.0,1.0,278,4583,897,161,1511,1511,23436.0
202403.0,1.0,278,4583,898,433,1511,1511,23436.0
202407.0,1.0,278,4583,896,5682,1522,1521,23558.0
202503.0,1.0,278,4583,903,5422,1545,1545,23801.0
202504.0,1.0,278,4583,956,956,1553,1553,23832.0
202503.0,1.0,278,4583,3795,5151,1546,1546,23801.0
202503.0,1.0,278,4583,3796,5364,1544,1544,23801.0
202401.0,1.0,278,4583,3818,5636,1499,1321,23376.0
202304.0,1.0,278,4583,3834,5656,1473,1473,23101.0
202505.0,1.0,278,4583,4084,5320,1552,1552,23862.0
202401.0,1.0,278,4583,4301,5219,1501,1501,23376.0
202401.0,1.0,278,4583,4302,5887,1500,1500,23376.0
202402.0,1.0,278,4583,6046,4213,1508,1506,23407.0
202402.0,1.0,278,4583,6047,448,1507,1507,23407.0
202503.0,1.0,278,4585,250,251,2632,2632,23801.0
202411.0,1.0,278,4585,252,253,2561,2561,23681.0
202507.0,1.0,278,4585,791,4222,2684,2684,23923.0
