23101.0,23101.0,1.0
23101.0,23131.0,2.0
23101.0,23162.0,3.0
23101.0,23192.0,4.0
23101.0,23223.0,5.0
23101.0,23254.0,6.0
23101.0,23284.0,7.0
23101.0,23315.0,8.0
23101.0,23345.0,9.0
23101.0,23376.0,10.0
23101.0,23407.0,11.0
23101.0,23436.0,12.0
23101.0,23467.0,13.0
23101.0,23497.0,14.0
23101.0,23528.0,15.0
23101.0,23558.0,16.0
23101.0,23589.0,17.0
23101.0,23620.0,18.0
23101.0,23650.0,19.0
23101.0,23681.0,20.0
23101.0,23711.0,21.0
23101.0,23742.0,22.0
23101.0,23773.0,23.0
23101.0,23801.0,24.0
23101.0,23832.0,25.0
23101.0,23862.0,26.0
23131.0,23131.0,1.0
23131.0,23162.0,2.0
23131.0,23192.0,3.0
23131.0,23223.0,4.0
23131.0,23254.0,5.0
23131.0,23284.0,6.0
23131.0,23315.0,7.0
23131.0,23345.0,8.0
23131.0,23376.0,9.0
23131.0,23407.0,10.0
23131.0,23436.0,11.0
23131.0,23467.0,12.0
23131.0,23497.0,13.0
23131.0,23528.0,14.0
23131.0,23558.0,15.0
23131.0,23589.0,16.0
23131.0,23620.0,17.0
23131.0,23650.0,18.0
23131.0,23681.0,19.0
23131.0,23711.0,20.0
23131.0,23742.0,21.0
23131.0,23773.0,22.0
23131.0,23801.0,23.0
23131.0,23832.0,24.0
23131.0,23862.0,25.0
23162.0,23162.0,1.0
23162.0,23192.0,2.0
23162.0,23223.0,3.0
23162.0,23254.0,4.0
23162.0,23284.0,5.0
23162.0,23315.0,6.0
23162.0,23345.0,7.0
23162.0,23376.0,8.0
23162.0,23407.0,9.0
23162.0,23436.0,10.0
23162.0,23467.0,11.0
23162.0,23497.0,12.0
23162.0,23528.0,13.0
23162.0,23558.0,14.0
23162.0,23589.0,15.0
23162.0,23620.0,16.0
23162.0,23650.0,17.0
23162.0,23681.0,18.0
23162.0,23711.0,19.0
23162.0,23742.0,20.0
23162.0,23773.0,21.0
23162.0,23801.0,22.0
23162.0,23832.0,23.0
23162.0,23862.0,24.0
23192.0,23192.0,1.0
23192.0,23223.0,2.0
23192.0,23254.0,3.0
23192.0,23284.0,4.0
23192.0,23315.0,5.0
23192.0,23345.0,6.0
23192.0,23376.0,7.0
23192.0,23407.0,8.0
23192.0,23436.0,9.0
23192.0,23467.0,10.0
23192.0,23497.0,11.0
23192.0,23528.0,12.0
23192.0,23558.0,13.0
23192.0,23589.0,14.0
23192.0,23620.0,15.0
23192.0,23650.0,16.0
23192.0,23681.0,17.0
23192.0,23711.0,18.0
23192.0,23742.0,19.0
23192.0,23773.0,20.0
23192.0,23801.0,21.0
23192.0,23832.0,22.0
23192.0,23862.0,23.0
23223.0,23223.0,1.0
23223.0,23254.0,2.0
23223.0,23284.0,3.0
23223.0,23315.0,4.0
23223.0,23345.0,5.0
23223.0,23376.0,6.0
23223.0,23407.0,7.0
23223.0,23436.0,8.0
23223.0,23467.0,9.0
23223.0,23497.0,10.0
23223.0,23528.0,11.0
23223.0,23558.0,12.0
23223.0,23589.0,13.0
23223.0,23620.0,14.0
23223.0,23650.0,15.0
23223.0,23681.0,16.0
23223.0,23711.0,17.0
23223.0,23742.0,18.0
23223.0,23773.0,19.0
23223.0,23801.0,20.0
23223.0,23832.0,21.0
23223.0,23862.0,22.0
23254.0,23254.0,1.0
23254.0,23284.0,2.0
23254.0,23315.0,3.0
